6, 283, 924, 0
64, 355, 3924, 1
104, 403, 5532, 1
35, 124, 942, 1
105, 112, 36, 0
106, 289, 2052, 0
77, 113, 336, 0
30, 336, 3222, 1
119, 1163, 40512, 1
65, 142, 478, 0
28, 1111, 18462, 1
17, 434, 2236, 0
63, 199, 3154, 1
94, 1134, 3904, 0
53, 370, 3628, 1
60, 92, 186, 1
84, 1087, 18242, 1
53, 294, 5386, 1
12, 28, 128, 1
12, 29, 68, 1
79, 103, 146, 0
30, 718, 3926, 0
63, 171, 1176, 1
16, 97, 316, 0
87, 93, 22, 0
15, 29, 54, 1
5, 57, 148, 0
82, 103, 50, 0
2, 839, 3010, 0
10, 346, 1368, 0
30, 54, 132, 1
6, 17, 38, 1
83, 205, 2114, 1
96, 268, 2296, 0
98, 161, 486, 0
65, 858, 10762, 0
38, 171, 1870, 1
8, 16, 30, 1
98, 115, 106, 0
70, 429, 8966, 1
81, 660, 10194, 0
38, 288, 1992, 1
132, 151, 72, 0
57, 277, 976, 0
5, 105, 316, 0
17, 30, 36, 0
30, 45, 40, 0
5, 10, 18, 1
124, 266, 1192, 0
74, 90, 168, 1
105, 894, 17210, 1
21, 57, 548, 1
73, 1052, 18808, 1
64, 102, 112, 0
7, 17, 24, 1
55, 542, 3650, 0
20, 28, 34, 1
40, 44, 6, 0
78, 107, 376, 1
9, 20, 36, 1
85, 2273, 89294, 1
135, 2351, 61928, 0
30, 66, 226, 1
31, 64, 380, 1
2, 7, 8, 0
16, 43, 232, 1
91, 142, 404, 0
39, 820, 8412, 0
19, 48, 312, 1
54, 268, 2064, 1
2, 3345, 15282, 0
77, 242, 3334, 1
99, 105, 44, 0
7, 26, 46, 0
7, 17, 22, 0
28, 1777, 11830, 0
77, 92, 146, 1
10, 16, 28, 1
7, 17, 40, 1
10, 42, 214, 0
14, 24, 32, 0
1, 5, 8, 1
22, 78, 926, 1
103, 1224, 27860, 1
73, 81, 34, 0
34, 49, 94, 1
4, 38, 112, 0
104, 125, 104, 0
89, 2256, 20402, 0
26, 39, 40, 0
5, 19, 52, 0
26, 35, 20, 0
38, 48, 44, 0
80, 2933, 28800, 0
30, 3300, 72772, 1
11, 3722, 19968, 0
96, 100, 8, 0
6, 8, 2, 0
26, 433, 2552, 0
6, 11, 12, 1
40, 106, 382, 0
59, 79, 62, 0
25, 34, 112, 1
10, 16, 24, 1
26, 125, 1222, 1
26, 459, 5314, 1
32, 86, 570, 1
33, 380, 7640, 1
140, 2307, 54328, 1
12, 36, 178, 1
10, 19, 36, 1
52, 273, 1078, 0
34, 89, 230, 0
11, 1714, 6002, 0
80, 96, 86, 0
19, 22, 18, 1
26, 211, 2758, 1
135, 141, 52, 1
13, 37, 222, 1
56, 150, 1884, 1
20, 25, 12, 0
37, 65, 396, 1
20, 73, 386, 1
33, 40, 12, 0
19, 405, 2664, 0
34, 121, 746, 1
26, 60, 132, 0
19, 73, 138, 0
40, 891, 14478, 1
15, 36, 134, 1
42, 206, 2370, 1
76, 114, 484, 0
86, 1077, 6008, 0
27, 65, 678, 1
87, 115, 200, 0
13, 24, 20, 0
29, 1051, 12512, 1
72, 383, 6734, 1
23, 41, 172, 1
46, 913, 16046, 1
2, 8, 12, 1
35, 482, 6226, 1
8, 16, 40, 1
81, 123, 382, 1
101, 117, 40, 0
30, 3121, 68086, 1
59, 211, 3544, 1
31, 179, 1242, 1
3, 14, 22, 0
36, 2543, 14062, 0
132, 257, 2272, 1
13, 21, 14, 0
22, 88, 290, 0
42, 52, 24, 0
16, 113, 1316, 1
24, 50, 126, 1
129, 703, 14244, 1
128, 240, 2052, 1
18, 58, 232, 1
54, 57, 4, 0
24, 55, 192, 0
18, 26, 22, 1
25, 198, 1822, 1
18, 31, 56, 1
45, 1626, 22478, 0
20, 170, 1102, 0
70, 79, 40, 0
77, 114, 240, 0
4, 9, 14, 1
40, 62, 88, 0
3, 9, 12, 0
117, 128, 36, 0
54, 72, 44, 0
90, 104, 88, 0
50, 399, 3434, 0
70, 165, 1676, 1
69, 2949, 73476, 1
34, 58, 128, 0
144, 600, 6770, 1
29, 44, 56, 0
55, 94, 628, 1
75, 194, 2748, 1
32, 50, 56, 0
30, 250, 3052, 1
125, 2837, 37036, 0
34, 921, 5376, 0
68, 120, 154, 0
44, 57, 58, 1
92, 640, 12116, 0
31, 92, 914, 1
105, 208, 772, 0
13, 24, 22, 0
125, 154, 442, 1
63, 176, 770, 0
5, 13, 32, 1
24, 1221, 4214, 0
112, 278, 1076, 0
3, 8, 16, 1
34, 363, 6562, 1
1, 6, 10, 0
33, 64, 306, 1
63, 5140, 62370, 0
2, 4, 4, 1
20, 92, 200, 0
42, 420, 8934, 1
75, 85, 34, 0
3, 11, 16, 1
41, 1230, 24572, 1
11, 448, 1536, 0
39, 44, 14, 0
8, 21, 66, 1
68, 77, 72, 1
8, 12, 6, 0
15, 47, 300, 1
134, 336, 3932, 1
72, 3026, 29864, 0
7, 36, 220, 1
40, 79, 712, 1
28, 1900, 7354, 0
134, 342, 2110, 0
76, 164, 2394, 1
54, 107, 754, 1
38, 40, 4, 0
42, 96, 224, 0
11, 139, 424, 0
30, 1534, 12200, 0
86, 273, 1162, 0
138, 716, 13514, 0
70, 565, 6782, 0
17, 85, 226, 0
43, 1365, 32684, 1
70, 802, 6898, 0
83, 1308, 40300, 1
37, 48, 38, 0
53, 59, 14, 0
127, 762, 18962, 0
12, 36, 102, 1
34, 39, 8, 0
140, 476, 9754, 1
107, 725, 9956, 0
133, 142, 68, 0
11, 18, 24, 1
37, 2589, 58936, 1
38, 50, 36, 0
108, 264, 1232, 0
82, 90, 32, 0
17, 83, 484, 1
59, 1300, 32958, 1
75, 114, 396, 0
30, 66, 264, 1
3, 9518, 36486, 0
11, 23, 58, 1
23, 50, 184, 1
23, 69, 232, 1
107, 287, 3024, 0
86, 141, 256, 0
9, 444, 1898, 0
7, 17, 32, 1
47, 66, 48, 0
14, 25, 48, 1
116, 3829, 56230, 0
10, 39, 222, 1
5, 16, 22, 0
76, 472, 6474, 1
46, 386, 2822, 0
18, 542, 2558, 0
55, 2243, 15040, 0
80, 2600, 71954, 1
99, 196, 1452, 1
21, 68, 472, 1
22, 28, 10, 0
39, 91, 334, 0
71, 82, 60, 0
7, 202, 888, 0
70, 148, 760, 0
68, 309, 2436, 0
66, 169, 1184, 1
2, 19250, 97616, 0
124, 210, 934, 1
119, 171, 422, 0
121, 489, 2312, 0
15, 763, 5158, 0
77, 126, 640, 1
97, 104, 20, 0
34, 400, 1762, 0
6, 47, 132, 0
47, 677, 9474, 0
53, 172, 1482, 1
93, 253, 1602, 0
111, 233, 1170, 0
58, 546, 14450, 1
20, 645, 5630, 0
15, 26, 60, 1
6, 17, 36, 1
24, 99, 452, 1
64, 1679, 10130, 0
41, 50, 34, 1
7, 18, 22, 0
21, 81, 580, 1
32, 253, 2472, 1
55, 70, 56, 0
14, 3081, 11022, 0
24, 1088, 6512, 0
57, 218, 3042, 1
68, 173, 1200, 1
24, 2390, 18948, 0
90, 216, 2236, 1
75, 111, 222, 0
48, 419, 2454, 0
11, 71, 178, 0
23, 115, 1560, 1
86, 100, 78, 0
30, 158, 1352, 1
92, 479, 6504, 0
71, 2336, 66070, 1
3, 2069, 7566, 0
15, 302, 2878, 1
93, 129, 274, 0
81, 429, 7684, 1
10, 15, 30, 1
98, 122, 180, 1
71, 2341, 45414, 0
14, 1061, 3600, 0
6, 19, 52, 1
107, 109, 4, 0
37, 2189, 50278, 1
14, 604, 3064, 0
24, 65, 330, 1
68, 688, 11832, 1
15, 21, 24, 1
8, 19, 62, 1
33, 153, 1782, 1
32, 644, 2860, 0
